1.67000e+00	-8.49981e-02	7.11523e-01	9.80224e+00	2.37337e-03	1.00987e-02	-1.43487e-02	3.94287e-02	5.61523e-03	-6.71997e-02
1.67999e+00	-4.19964e-02	7.04360e-01	9.84534e+00	-6.67016e-03	-6.37902e-03	-1.38177e-02	3.98560e-02	4.57764e-03	-6.71997e-02
1.68999e+00	-5.63303e-02	7.04360e-01	9.79865e+00	5.03323e-03	1.06255e-03	5.29827e-03	3.98560e-02	5.18799e-03	-6.67114e-02
1.70000e+00	-4.19964e-02	6.90035e-01	9.76632e+00	6.62914e-03	1.59409e-03	-6.91474e-03	3.94287e-02	4.69971e-03	-6.68945e-02
1.70999e+00	-8.14146e-02	7.22267e-01	9.80224e+00	4.50125e-03	9.03567e-03	-5.42735e-04	4.00391e-02	4.57764e-03	-6.70166e-02
1.71999e+00	-4.55799e-02	6.82872e-01	9.82738e+00	-1.09259e-02	-3.72132e-03	-1.16937e-02	3.94287e-02	5.18799e-03	-6.75049e-02
1.73000e+00	-8.49981e-02	6.32734e-01	9.82738e+00	8.22506e-03	-1.70098e-02	-1.48797e-02	3.90625e-02	5.49316e-03	-6.65894e-02
1.73999e+00	-8.49981e-02	6.97198e-01	9.79865e+00	-9.86199e-03	-4.78440e-03	1.58127e-03	3.88794e-02	5.31006e-03	-6.64062e-02
1.75000e+00	-5.63303e-02	6.61384e-01	9.79146e+00	8.22506e-03	-3.18978e-03	-7.44574e-03	3.88794e-02	5.49316e-03	-6.68945e-02
1.75999e+00	-4.91634e-02	6.47059e-01	9.82379e+00	4.50125e-03	4.78334e-03	-1.60474e-03	3.95508e-02	5.49316e-03	-6.61011e-02
1.76999e+00	-8.49981e-02	7.00779e-01	9.74836e+00	1.30942e-03	-4.78440e-03	-1.16937e-02	3.95508e-02	5.31006e-03	-6.65894e-02
1.78000e+00	-4.19964e-02	6.90035e-01	9.79505e+00	1.03529e-02	-5.31594e-03	-9.56974e-03	3.97339e-02	4.88281e-03	-6.65894e-02
1.78999e+00	-6.16174e-03	6.72128e-01	9.80224e+00	8.22506e-03	-1.06361e-03	1.00773e-02	4.03442e-02	5.49316e-03	-6.62842e-02
1.79999e+00	-5.27469e-02	7.11523e-01	9.78069e+00	1.84139e-03	-5.31503e-07	1.43253e-02	3.95508e-02	5.31006e-03	-6.70166e-02
1.81000e+00	-9.74521e-03	6.64966e-01	9.80942e+00	8.22506e-03	-4.25286e-03	1.58127e-03	3.97339e-02	4.39453e-03	-6.68945e-02
1.81999e+00	-3.48295e-02	7.15104e-01	9.79865e+00	-4.54227e-03	4.78334e-03	1.00773e-02	4.03442e-02	4.39453e-03	-6.68945e-02
1.82999e+00	-5.99138e-02	6.68547e-01	9.84175e+00	-3.47833e-03	-6.91056e-03	-5.42735e-04	3.98560e-02	5.49316e-03	-6.65894e-02
1.84000e+00	-4.19964e-02	6.64966e-01	9.79865e+00	-1.09259e-02	6.37796e-03	-3.19774e-03	3.97339e-02	5.31006e-03	-6.68945e-02
1.84999e+00	-5.27469e-02	6.72128e-01	9.77709e+00	6.09717e-03	-3.18978e-03	-6.91474e-03	4.04663e-02	4.69971e-03	-6.57959e-02
1.86000e+00	-4.91634e-02	6.68547e-01	9.81661e+00	-8.79805e-03	3.72026e-03	4.23627e-03	3.87573e-02	6.10352e-03	-6.57959e-02
1.87000e+00	-2.76626e-02	7.00779e-01	9.77350e+00	-8.18465e-04	-6.37902e-03	9.54627e-03	4.00391e-02	5.49316e-03	-6.68945e-02
1.87999e+00	-2.04956e-02	6.50640e-01	9.83097e+00	-6.67016e-03	-2.12670e-03	-9.03874e-03	3.90625e-02	5.31006e-03	-6.67114e-02
1.89000e+00	-3.48295e-02	6.29152e-01	9.79865e+00	-4.01030e-03	-8.50519e-03	1.05026e-03	3.95508e-02	5.18799e-03	-6.71997e-02
1.89999e+00	-1.28000e-01	7.04360e-01	9.78069e+00	5.56520e-03	-1.43521e-02	1.58127e-03	3.98560e-02	5.61523e-03	-6.64062e-02
1.90999e+00	-1.06499e-01	6.43478e-01	9.77709e+00	-1.88241e-03	-1.00998e-02	1.00773e-02	4.01611e-02	5.31006e-03	-6.67114e-02
1.92000e+00	-7.78311e-02	6.61384e-01	9.83457e+00	-2.41438e-03	-5.31503e-07	2.64327e-03	3.94287e-02	4.27246e-03	-6.65894e-02
1.92999e+00	-5.27469e-02	6.39896e-01	9.78428e+00	-9.33002e-03	-1.64783e-02	-1.22247e-02	3.98560e-02	4.88281e-03	-6.67114e-02
1.93999e+00	-9.74521e-03	7.33011e-01	9.76991e+00	2.04604e-02	-2.01991e-02	-1.16937e-02	3.98560e-02	5.79834e-03	-6.70166e-02
1.95000e+00	-6.70807e-02	6.75710e-01	9.79146e+00	4.50125e-03	-5.32073e-04	-3.19774e-03	4.00391e-02	5.18799e-03	-6.70166e-02
1.95999e+00	-6.70807e-02	7.22267e-01	9.79865e+00	-1.35044e-03	7.44104e-03	-2.66674e-03	3.97339e-02	4.69971e-03	-6.65894e-02
1.96999e+00	-9.93320e-02	6.79291e-01	9.74117e+00	1.56727e-02	2.65717e-03	9.01526e-03	3.95508e-02	4.88281e-03	-6.65894e-02
1.98000e+00	-5.99138e-02	7.11523e-01	9.76632e+00	-6.67016e-03	-5.31594e-03	-9.56974e-03	3.98560e-02	6.10352e-03	-6.64062e-02
1.98999e+00	-6.34973e-02	6.54222e-01	9.80942e+00	1.14169e-02	-9.03673e-03	2.11226e-03	4.00391e-02	5.49316e-03	-6.62842e-02
2.00000e+00	1.00520e-03	6.57803e-01	9.79146e+00	-1.41178e-02	1.16934e-02	7.42227e-03	3.97339e-02	6.40869e-03	-6.57959e-02
2.00999e+00	-7.06642e-02	6.57803e-01	9.83097e+00	-2.41438e-03	3.18871e-03	-2.66674e-03	4.00391e-02	6.10352e-03	-6.65894e-02
2.01999e+00	-3.48295e-02	6.93616e-01	9.79505e+00	2.37337e-03	1.80719e-02	-1.11627e-02	3.98560e-02	4.39453e-03	-6.73218e-02
2.03000e+00	-6.70807e-02	6.64966e-01	9.79505e+00	-1.35858e-02	-9.03673e-03	4.76727e-03	3.97339e-02	4.39453e-03	-6.79321e-02
2.03999e+00	-3.48295e-02	6.72128e-01	9.79146e+00	-5.07424e-03	-6.91056e-03	7.95327e-03	3.98560e-02	5.49316e-03	-6.70166e-02
2.04999e+00	-1.69122e-02	6.61384e-01	9.79505e+00	1.24808e-02	-5.32073e-04	-8.50774e-03	3.92456e-02	5.49316e-03	-6.70166e-02
2.06000e+00	-7.78311e-02	6.72128e-01	9.77350e+00	1.08849e-02	5.31488e-03	8.48427e-03	3.97339e-02	5.79834e-03	-6.65894e-02
2.06999e+00	-1.20833e-01	7.00779e-01	9.73758e+00	1.40767e-02	2.01980e-02	7.42227e-03	3.95508e-02	5.92041e-03	-6.62842e-02
2.07999e+00	-5.27469e-02	6.90035e-01	9.78069e+00	-5.07424e-03	3.18871e-03	-1.32867e-02	3.90625e-02	5.00488e-03	-6.67114e-02
2.09000e+00	-4.91634e-02	7.25848e-01	9.80942e+00	7.69309e-03	-1.06361e-03	2.11226e-03	4.01611e-02	5.49316e-03	-6.62842e-02
2.09999e+00	-8.14146e-02	7.47336e-01	9.82020e+00	3.96928e-03	-6.37902e-03	3.70527e-03	4.03442e-02	5.31006e-03	-6.61011e-02
2.11000e+00	-8.85815e-02	7.15104e-01	9.73040e+00	7.77451e-04	1.06255e-03	9.54627e-03	4.06494e-02	4.69971e-03	-6.67114e-02
2.12000e+00	-4.19964e-02	7.04360e-01	9.79146e+00	-2.86493e-04	5.31010e-04	-2.13574e-03	3.92456e-02	5.31006e-03	-6.68945e-02
2.12999e+00	-6.34973e-02	7.22267e-01	9.75913e+00	1.03529e-02	1.54142e-02	-5.32174e-03	3.97339e-02	5.18799e-03	-6.75049e-02
2.14000e+00	4.58867e-03	6.39896e-01	9.75195e+00	1.30942e-03	-3.72132e-03	-1.17351e-05	3.92456e-02	5.18799e-03	-6.67114e-02
2.14999e+00	1.17556e-02	6.90035e-01	9.84175e+00	-2.86493e-04	-9.03673e-03	-7.44574e-03	3.97339e-02	5.31006e-03	-6.65894e-02
2.15999e+00	-8.14146e-02	6.68547e-01	9.79505e+00	-2.41438e-03	-1.06314e-02	1.37943e-02	4.06494e-02	5.18799e-03	-6.73218e-02
2.17000e+00	-4.55799e-02	6.79291e-01	9.79865e+00	2.90534e-03	-4.78440e-03	-1.01007e-02	4.00391e-02	5.49316e-03	-6.70166e-02
2.17999e+00	-8.85815e-02	7.07942e-01	9.80224e+00	-1.51817e-02	6.37796e-03	-1.22247e-02	3.92456e-02	5.61523e-03	-6.59790e-02
2.18999e+00	-5.63303e-02	6.64966e-01	9.80942e+00	-2.41438e-03	2.65717e-03	-1.07374e-03	4.00391e-02	5.79834e-03	-6.68945e-02
2.20000e+00	-7.06642e-02	7.04360e-01	9.83097e+00	3.43731e-03	-4.25286e-03	-2.13574e-03	4.00391e-02	5.49316e-03	-6.71997e-02
2.20999e+00	-6.70807e-02	7.29430e-01	9.79865e+00	-5.07424e-03	-6.37902e-03	1.85733e-02	4.00391e-02	3.96729e-03	-6.75049e-02
2.21999e+00	-8.49981e-02	7.00779e-01	9.84175e+00	2.45479e-04	-5.31503e-07	3.70527e-03	3.95508e-02	5.49316e-03	-6.68945e-02
2.23000e+00	-3.48295e-02	6.93616e-01	9.83097e+00	9.82097e-03	1.06255e-03	1.53873e-02	4.00391e-02	5.31006e-03	-6.70166e-02
2.23999e+00	-5.99138e-02	6.97198e-01	9.75913e+00	-1.67776e-02	-7.97365e-03	6.36027e-03	3.97339e-02	5.18799e-03	-6.65894e-02
2.25000e+00	-1.35167e-01	7.04360e-01	9.78787e+00	5.03323e-03	9.03567e-03	2.11226e-03	3.97339e-02	5.18799e-03	-6.65894e-02
2.25999e+00	-5.99138e-02	7.18686e-01	9.74477e+00	1.03529e-02	4.78334e-03	-1.01007e-02	3.98560e-02	4.69971e-03	-6.70166e-02
2.26999e+00	-8.85815e-02	6.79291e-01	9.79146e+00	-1.35044e-03	5.31010e-04	6.36027e-03	3.95508e-02	5.31006e-03	-6.71997e-02
2.28000e+00	-7.06642e-02	6.57803e-01	9.74117e+00	7.77451e-04	1.59409e-03	5.19265e-04	3.92456e-02	5.00488e-03	-6.68945e-02
2.28999e+00	-4.55799e-02	6.61384e-01	9.81301e+00	3.43731e-03	4.25180e-03	5.29827e-03	3.97339e-02	5.61523e-03	-6.73218e-02
2.29999e+00	-1.06499e-01	6.90035e-01	9.83097e+00	-1.46497e-02	5.31010e-04	-1.16937e-02	3.92456e-02	5.00488e-03	-6.70166e-02
2.31000e+00	-3.48295e-02	6.90035e-01	9.81301e+00	7.69309e-03	6.37796e-03	1.05026e-03	3.88794e-02	5.31006e-03	-6.70166e-02
2.31999e+00	-5.99138e-02	7.07942e-01	9.81301e+00	-1.46497e-02	-7.44211e-03	-1.22247e-02	3.97339e-02	5.92041e-03	-6.62842e-02
2.32999e+00	-8.49981e-02	7.36592e-01	9.73399e+00	7.69309e-03	1.43511e-02	6.36027e-03	4.06494e-02	5.92041e-03	-6.67114e-02
2.34000e+00	-3.84130e-02	6.39896e-01	9.77709e+00	2.45479e-04	2.65717e-03	-1.16937e-02	4.03442e-02	4.69971e-03	-6.65894e-02
2.34999e+00	-1.31583e-01	6.79291e-01	9.80224e+00	1.30942e-03	-1.59515e-03	-4.25974e-03	4.00391e-02	4.69971e-03	-6.67114e-02
2.36000e+00	-5.99138e-02	6.68547e-01	9.80942e+00	1.19489e-02	-1.06361e-03	-1.01007e-02	3.98560e-02	5.18799e-03	-6.68945e-02
2.37000e+00	-6.34973e-02	6.50640e-01	9.84175e+00	7.16111e-03	9.03567e-03	-1.60474e-03	4.00391e-02	5.92041e-03	-6.67114e-02
2.37999e+00	-1.10082e-01	7.15104e-01	9.79146e+00	8.22506e-03	-5.32073e-04	3.17427e-03	4.03442e-02	5.61523e-03	-6.62842e-02
2.39000e+00	-7.42477e-02	6.54222e-01	9.79505e+00	3.43731e-03	-4.25286e-03	-1.27557e-02	4.00391e-02	5.18799e-03	-6.62842e-02
2.39999e+00	-5.63303e-02	7.40174e-01	9.78428e+00	6.62914e-03	2.01980e-02	-4.79074e-03	3.95508e-02	4.88281e-03	-6.64062e-02
2.40999e+00	-1.17249e-01	6.72128e-01	9.73040e+00	9.82097e-03	-8.50519e-03	1.22013e-02	4.00391e-02	4.69971e-03	-6.73218e-02
2.42000e+00	-9.57485e-02	6.86454e-01	9.78787e+00	-1.88241e-03	5.31010e-04	1.32633e-02	3.90625e-02	5.31006e-03	-6.65894e-02
2.42999e+00	-7.42477e-02	6.50640e-01	9.85612e+00	9.82097e-03	-5.84748e-03	-9.56974e-03	3.97339e-02	5.18799e-03	-6.68945e-02
2.43999e+00	-5.99138e-02	7.54499e-01	9.73399e+00	4.50125e-03	-2.65824e-03	-7.97674e-03	3.92456e-02	5.49316e-03	-6.73218e-02
2.45000e+00	-2.40791e-02	6.79291e-01	9.82020e+00	-2.52892e-02	-1.22260e-02	7.95327e-03	3.90625e-02	4.39453e-03	-6.78101e-02
2.45999e+00	-9.93320e-02	6.64966e-01	9.80583e+00	1.51407e-02	-2.17937e-02	-1.01007e-02	4.00391e-02	5.31006e-03	-6.70166e-02
2.46999e+00	-1.02915e-01	7.18686e-01	9.80942e+00	-2.86493e-04	1.11618e-02	-1.60474e-03	3.87573e-02	5.18799e-03	-6.61011e-02
2.48000e+00	-5.99138e-02	7.33011e-01	9.83816e+00	6.09717e-03	1.86034e-02	-1.32867e-02	3.98560e-02	5.61523e-03	-6.68945e-02
2.48999e+00	-5.63303e-02	7.11523e-01	9.71603e+00	5.03323e-03	-1.11629e-02	-8.50774e-03	3.97339e-02	5.18799e-03	-6.64062e-02
2.50000e+00	-4.55799e-02	6.50640e-01	9.78787e+00	-2.94635e-03	3.18871e-03	-3.72874e-03	4.00391e-02	5.00488e-03	-6.64062e-02
2.50999e+00	-9.74521e-03	7.00779e-01	9.80942e+00	2.45479e-04	6.90950e-03	-1.91277e-02	3.90625e-02	5.18799e-03	-6.67114e-02
2.51999e+00	-3.48295e-02	6.75710e-01	9.78787e+00	1.30942e-03	3.72026e-03	-1.16937e-02	3.95508e-02	5.18799e-03	-6.71997e-02
2.53000e+00	-5.63303e-02	6.47059e-01	9.81301e+00	-5.60621e-03	5.31488e-03	-1.54107e-02	3.94287e-02	5.79834e-03	-6.70166e-02
2.53999e+00	-1.13666e-01	6.64966e-01	9.79146e+00	5.03323e-03	-9.56827e-03	1.48563e-02	3.97339e-02	5.00488e-03	-6.61011e-02
2.54999e+00	-2.76626e-02	7.18686e-01	9.81301e+00	-6.13819e-03	1.22249e-02	-3.19774e-03	3.94287e-02	5.18799e-03	-6.70166e-02
2.56000e+00	-3.12460e-02	6.90035e-01	9.79865e+00	-2.94635e-03	-9.03673e-03	6.89127e-03	3.90625e-02	5.61523e-03	-6.62842e-02
2.56999e+00	-7.06642e-02	7.15104e-01	9.79865e+00	-2.41438e-03	-1.43521e-02	9.54627e-03	3.94287e-02	5.18799e-03	-6.68945e-02
2.57999e+00	-7.42477e-02	6.86454e-01	9.73040e+00	1.84139e-03	1.59409e-03	1.06083e-02	3.94287e-02	4.57764e-03	-6.71997e-02
2.59000e+00	-6.34973e-02	6.93616e-01	9.79865e+00	-2.94635e-03	-6.37902e-03	5.29827e-03	3.95508e-02	5.00488e-03	-6.65894e-02
2.59999e+00	-4.19964e-02	6.90035e-01	9.79505e+00	7.77451e-04	-1.00998e-02	6.36027e-03	4.00391e-02	5.61523e-03	-6.70166e-02
2.61000e+00	-4.19964e-02	7.11523e-01	9.75554e+00	1.84139e-03	1.00987e-02	9.01526e-03	3.95508e-02	5.31006e-03	-6.68945e-02
2.62000e+00	8.17214e-03	7.25848e-01	9.74836e+00	-7.73410e-03	-9.03673e-03	1.96353e-02	3.92456e-02	5.79834e-03	-6.71997e-02
2.62999e+00	-4.19964e-02	6.79291e-01	9.80224e+00	1.30942e-03	9.03567e-03	4.76727e-03	4.00391e-02	4.88281e-03	-6.71997e-02
2.64000e+00	-9.21650e-02	7.15104e-01	9.79146e+00	-1.88241e-03	-7.97365e-03	7.42227e-03	3.97339e-02	5.31006e-03	-6.59790e-02
2.64999e+00	-6.34973e-02	6.43478e-01	9.79505e+00	-1.35858e-02	2.65717e-03	2.11226e-03	3.98560e-02	5.00488e-03	-6.71997e-02
2.65999e+00	-3.48295e-02	7.65243e-01	9.83457e+00	7.69309e-03	-1.59468e-02	1.37943e-02	3.98560e-02	5.00488e-03	-6.64062e-02
2.67000e+00	-3.84130e-02	6.97198e-01	9.78069e+00	-8.18465e-04	-1.48837e-02	1.58127e-03	3.92456e-02	5.31006e-03	-6.71997e-02
2.67999e+00	-9.57485e-02	6.36315e-01	9.83457e+00	7.77451e-04	6.37796e-03	-6.38374e-03	4.04663e-02	4.57764e-03	-6.64062e-02
2.68999e+00	-4.91634e-02	7.11523e-01	9.78787e+00	1.84139e-03	-3.18978e-03	-1.27557e-02	4.01611e-02	5.31006e-03	-6.56738e-02
2.70000e+00	-4.19964e-02	6.54222e-01	9.83097e+00	-4.01030e-03	5.31488e-03	3.70527e-03	3.97339e-02	4.08936e-03	-6.75049e-02
2.70999e+00	-4.19964e-02	6.32734e-01	9.81661e+00	-2.86493e-04	-2.12670e-03	1.64493e-02	3.94287e-02	4.69971e-03	-6.67114e-02
2.71999e+00	-9.57485e-02	6.86454e-01	9.74836e+00	2.45479e-04	-7.44211e-03	-2.13574e-03	3.92456e-02	4.69971e-03	-6.76270e-02
2.73000e+00	-8.14146e-02	6.68547e-01	9.84894e+00	-6.67016e-03	-6.37902e-03	-1.85967e-02	3.97339e-02	4.69971e-03	-6.73218e-02
2.73999e+00	-9.93320e-02	6.50640e-01	9.74836e+00	9.82097e-03	1.54142e-02	-1.07374e-03	3.98560e-02	5.61523e-03	-6.65894e-02
2.75000e+00	-3.48295e-02	6.43478e-01	9.80942e+00	1.78006e-02	-4.78440e-03	-5.32174e-03	3.98560e-02	5.49316e-03	-6.65894e-02
2.75999e+00	-2.76626e-02	6.18408e-01	9.75554e+00	-2.41438e-03	-9.03673e-03	1.48563e-02	3.94287e-02	5.61523e-03	-6.67114e-02
2.76999e+00	-8.14146e-02	5.75432e-01	9.82379e+00	-2.86493e-04	-4.25286e-03	-7.97674e-03	3.90625e-02	5.31006e-03	-6.70166e-02
2.78000e+00	-8.49981e-02	6.93616e-01	9.78069e+00	8.22506e-03	-1.11629e-02	-1.17351e-05	4.03442e-02	5.00488e-03	-6.59790e-02
2.78999e+00	-2.76626e-02	6.54222e-01	9.79146e+00	6.09717e-03	-5.32073e-04	-9.56974e-03	3.97339e-02	5.49316e-03	-6.64062e-02
2.79999e+00	-8.49981e-02	6.21990e-01	9.78069e+00	3.43731e-03	1.22249e-02	1.58127e-03	3.94287e-02	5.31006e-03	-6.70166e-02
2.81000e+00	-7.78311e-02	7.40174e-01	9.76273e+00	-9.33002e-03	-8.50519e-03	-9.56974e-03	3.98560e-02	5.49316e-03	-6.75049e-02
2.81999e+00	-6.34973e-02	6.57803e-01	9.74477e+00	1.19489e-02	-5.32073e-04	-8.50774e-03	3.95508e-02	4.69971e-03	-6.62842e-02
2.82999e+00	-1.13666e-01	7.11523e-01	9.76273e+00	3.96928e-03	-2.65824e-03	-1.11627e-02	3.95508e-02	5.18799e-03	-6.67114e-02
2.84000e+00	-9.21650e-02	6.61384e-01	9.75554e+00	-8.18465e-04	8.50412e-03	-2.66674e-03	3.98560e-02	5.00488e-03	-6.61011e-02
2.84999e+00	-6.70807e-02	6.72128e-01	9.82738e+00	9.82097e-03	-1.59515e-03	-1.07374e-03	3.97339e-02	5.79834e-03	-6.68945e-02
2.86000e+00	-9.93320e-02	7.43755e-01	9.76991e+00	1.84139e-03	-1.06361e-03	-1.85967e-02	3.98560e-02	5.18799e-03	-6.64062e-02
2.87000e+00	-5.27469e-02	7.29430e-01	9.81301e+00	-1.35044e-03	-1.59515e-03	-4.25974e-03	4.04663e-02	5.00488e-03	-6.67114e-02
2.87999e+00	-4.91634e-02	6.82872e-01	9.76632e+00	7.77451e-04	-9.03673e-03	2.64327e-03	4.03442e-02	5.49316e-03	-6.67114e-02
2.89000e+00	-8.49981e-02	7.22267e-01	9.78069e+00	6.62914e-03	1.64772e-02	2.49453e-02	4.11987e-02	4.88281e-03	-6.64062e-02
2.89999e+00	1.00520e-03	7.04360e-01	9.82020e+00	1.46087e-02	5.31010e-04	-1.60474e-03	3.95508e-02	4.88281e-03	-6.70166e-02
2.90999e+00	-8.49981e-02	6.72128e-01	9.79146e+00	9.28900e-03	-9.56827e-03	-7.44574e-03	3.90625e-02	5.31006e-03	-6.65894e-02
2.92000e+00	-7.06642e-02	7.29430e-01	9.76632e+00	1.62046e-02	-1.43521e-02	5.29827e-03	3.98560e-02	5.49316e-03	-6.67114e-02
2.92999e+00	-7.06642e-02	6.04083e-01	9.80583e+00	8.75703e-03	-8.50519e-03	1.58127e-03	3.97339e-02	5.61523e-03	-6.64062e-02
2.93999e+00	-4.55799e-02	6.54222e-01	9.79505e+00	7.77451e-04	1.00987e-02	9.54627e-03	3.97339e-02	5.00488e-03	-6.67114e-02
2.95000e+00	-6.70807e-02	6.97198e-01	9.78787e+00	2.52482e-02	-1.59515e-03	-5.85274e-03	4.00391e-02	5.18799e-03	-6.59790e-02
2.95999e+00	-7.42477e-02	6.39896e-01	9.79146e+00	2.90534e-03	-1.38206e-02	-2.28447e-02	3.95508e-02	5.49316e-03	-6.67114e-02
2.96999e+00	-5.63303e-02	6.61384e-01	9.83816e+00	1.35448e-02	4.25180e-03	-1.01007e-02	3.95508e-02	5.31006e-03	-6.75049e-02
2.98000e+00	-7.42477e-02	6.90035e-01	9.78069e+00	-1.19899e-02	-5.84748e-03	-3.72874e-03	3.95508e-02	5.49316e-03	-6.67114e-02
2.98999e+00	-1.10082e-01	7.07942e-01	9.73399e+00	2.37337e-03	1.54142e-02	2.11226e-03	3.95508e-02	5.31006e-03	-6.71997e-02
3.00000e+00	-2.40791e-02	6.64966e-01	9.79865e+00	4.50125e-03	-4.78440e-03	5.19265e-04	3.97339e-02	5.61523e-03	-6.70166e-02
3.00999e+00	-1.24416e-01	6.97198e-01	9.84534e+00	-1.88241e-03	-6.37902e-03	-6.91474e-03	3.95508e-02	5.49316e-03	-6.56738e-02
3.01999e+00	-6.70807e-02	6.50640e-01	9.80224e+00	-1.25218e-02	-9.03673e-03	5.19265e-04	3.98560e-02	5.49316e-03	-6.56738e-02
3.03000e+00	-7.42477e-02	6.82872e-01	9.87767e+00	-6.67016e-03	-3.72132e-03	-2.66674e-03	3.88794e-02	5.92041e-03	-6.70166e-02
3.03999e+00	-2.76626e-02	7.36592e-01	9.79146e+00	2.37337e-03	-5.32073e-04	6.89127e-03	3.98560e-02	6.10352e-03	-6.71997e-02
3.04999e+00	-7.42477e-02	6.68547e-01	9.83097e+00	2.45479e-04	5.84642e-03	-1.11627e-02	3.98560e-02	5.18799e-03	-6.71997e-02
3.06000e+00	-3.84130e-02	6.54222e-01	9.76632e+00	5.56520e-03	5.84642e-03	-2.01897e-02	3.97339e-02	6.22559e-03	-6.70166e-02
3.06999e+00	-5.63303e-02	6.97198e-01	9.80224e+00	-2.86493e-04	2.12563e-03	-2.13574e-03	4.03442e-02	5.00488e-03	-6.65894e-02
3.07999e+00	-6.34973e-02	7.47336e-01	9.78787e+00	2.47162e-02	-1.06314e-02	6.89127e-03	3.95508e-02	4.88281e-03	-6.68945e-02
3.09000e+00	-4.19964e-02	6.68547e-01	9.80942e+00	-4.54227e-03	1.22249e-02	-2.13574e-03	4.00391e-02	5.92041e-03	-6.65894e-02
3.09999e+00	-5.27469e-02	7.18686e-01	9.71603e+00	-1.19899e-02	5.84642e-03	7.42227e-03	3.92456e-02	5.61523e-03	-6.67114e-02
3.11000e+00	-5.99138e-02	6.90035e-01	9.75913e+00	-6.67016e-03	-2.12670e-03	-4.25974e-03	3.97339e-02	5.31006e-03	-6.62842e-02
3.12000e+00	-8.85815e-02	6.82872e-01	9.73758e+00	-1.30538e-02	-1.75414e-02	-1.22247e-02	3.97339e-02	5.49316e-03	-6.62842e-02
3.12999e+00	-3.84130e-02	6.47059e-01	9.77350e+00	1.03529e-02	-4.78440e-03	6.89127e-03	4.08936e-02	5.31006e-03	-6.73218e-02
3.14000e+00	-1.33287e-02	7.18686e-01	9.75554e+00	-1.94375e-02	-5.31503e-07	2.11226e-03	3.95508e-02	5.49316e-03	-6.59790e-02
3.14999e+00	-9.93320e-02	7.22267e-01	9.81661e+00	-1.25218e-02	-1.59468e-02	-2.39067e-02	4.00391e-02	5.79834e-03	-6.59790e-02
3.15999e+00	-1.20833e-01	6.11246e-01	9.77709e+00	-8.18465e-04	-5.31503e-07	3.17427e-03	3.97339e-02	5.61523e-03	-6.67114e-02
3.17000e+00	-4.19964e-02	7.33011e-01	9.78428e+00	3.96928e-03	-4.78440e-03	6.89127e-03	3.94287e-02	4.69971e-03	-6.65894e-02
3.17999e+00	-4.91634e-02	6.61384e-01	9.73758e+00	-1.35044e-03	-4.78440e-03	5.19265e-04	3.98560e-02	5.31006e-03	-6.61011e-02
3.18999e+00	-1.10082e-01	6.11246e-01	9.83457e+00	7.77451e-04	-1.59515e-03	-1.06317e-02	3.92456e-02	5.18799e-03	-6.70166e-02
3.20000e+00	-8.49981e-02	6.90035e-01	9.79146e+00	1.30942e-03	-1.59515e-03	-1.32867e-02	4.00391e-02	5.18799e-03	-6.67114e-02
3.20999e+00	-8.49981e-02	6.61384e-01	9.80942e+00	1.19489e-02	1.80719e-02	-1.01007e-02	4.01611e-02	5.92041e-03	-6.75049e-02
3.21999e+00	-1.10082e-01	6.43478e-01	9.86690e+00	2.90534e-03	9.56721e-03	1.80423e-02	3.98560e-02	5.49316e-03	-6.67114e-02
3.23000e+00	-4.91634e-02	6.90035e-01	9.81301e+00	-9.33002e-03	6.37796e-03	-1.17351e-05	3.85742e-02	5.00488e-03	-6.68945e-02
3.23999e+00	-2.76626e-02	7.07942e-01	9.75913e+00	-8.26607e-03	-3.72132e-03	-1.60474e-03	3.90625e-02	5.31006e-03	-6.65894e-02
3.25000e+00	-2.76626e-02	7.29430e-01	9.78787e+00	-2.86493e-04	1.32880e-02	1.22013e-02	3.95508e-02	5.31006e-03	-6.67114e-02
3.25999e+00	-7.06642e-02	6.68547e-01	9.73758e+00	-4.54227e-03	1.22249e-02	1.43253e-02	3.98560e-02	4.88281e-03	-6.64062e-02
3.26999e+00	-3.48295e-02	7.29430e-01	9.83457e+00	-1.03940e-02	-1.32891e-02	5.19265e-04	3.94287e-02	5.31006e-03	-6.73218e-02
3.28000e+00	-8.49981e-02	6.43478e-01	9.76991e+00	-5.07424e-03	-7.44211e-03	-7.97674e-03	3.97339e-02	5.31006e-03	-6.64062e-02
3.28999e+00	-2.76626e-02	6.11246e-01	9.78428e+00	5.03323e-03	-6.91056e-03	1.58127e-03	3.95508e-02	5.49316e-03	-6.67114e-02
3.29999e+00	-1.10082e-01	6.68547e-01	9.76991e+00	9.82097e-03	-9.56827e-03	1.69803e-02	4.08936e-02	5.31006e-03	-6.65894e-02
3.31000e+00	-9.57485e-02	7.18686e-01	9.82020e+00	1.08849e-02	1.48826e-02	-1.16937e-02	3.95508e-02	5.18799e-03	-6.67114e-02
3.31999e+00	-2.76626e-02	7.04360e-01	9.82379e+00	4.50125e-03	7.97258e-03	-2.66674e-03	3.95508e-02	5.61523e-03	-6.71997e-02
3.32999e+00	-3.48295e-02	6.57803e-01	9.81661e+00	-8.18465e-04	5.31488e-03	-1.60474e-03	3.94287e-02	5.00488e-03	-6.70166e-02
